"dataResourceUid","images","raw_recordedBy","dcterms:modified","dcterms:language","dcterms:license","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","associatedOccurrences","previousIdentifications","materialSampleID","eventID","parentEventID","fieldNumber","eventDate","eventTime","year","month","day","verbatimEventDate","habitat","samplingProtocol","samplingEffort","sampleSizeValue","sampleSizeUnit","fieldNotes","eventRemarks","locationID","higherGeography","continent","waterBody","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation","verbatimElevation","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","verbatimDepth","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","verbatimCoordinates","verbatimLatitude","verbatimLatitude","verbatimLongitude","verbatimLongitude","verbatimCoordinateSystem","verbatimCoordinateSystem","verbatimSRS","footprintSRS","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","identificationID","identificationQualifier","typeStatus","identifiedBy","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","verbatimBasisOfRecord","measurementDeterminedDate","videos","species","measurementRemarks","measurementValue","relationshipRemarks","identifierRole","relationshipOfResource","measurementMethod","provenance","sounds","recordID","rights","source","verbatimScientificName","verbatimContinent","measurementID","measurementType","measurementUnit","measurementDeterminedBy","measurementAccuracy","relatedResourceID","images","dcterms:type"
"dr1411","","tobyyy","2021-03-14T15:15:37Z","","CC-BY-SA 4.0 (Int)","tobyyy","","","https://www.inaturalist.org/observations/71185578","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/71185578","71185578","","Tobyyy","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","2021-03-13T03:00:00Z","03:00:00Z","2021","3","13","2021/03/13 2:00 PM AEDT","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Blue Mountains, NSW, Australia","","","","","","","","","","","-33.557725","150.277887","EPSG:4326","","","","-33.557725","","150.2778866667","","EPSG:4326","","","","","","","","","","159363981","","","tobyyy","2021-03-14T03:01:44Z","","research","","629106","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","","","species","","Maiden & Betche","Pink Flannel Flower","","","","","HumanObservation","","","Actinotus forsythii","","","","","","","","","e0dcc99c-a0a6-4647-ae7e-b5df27397e00","","","Actinotus forsythii","","","","","","","","",""
"dr1411","","tobyyy","2021-03-14T15:13:19Z","","CC-BY-SA 4.0 (Int)","tobyyy","","","https://www.inaturalist.org/observations/71185584","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/71185584","71185584","","Tobyyy","","","","","","","","","PRESENT","","","","","","","","","","","ab91365e-5dcd-4a43-92bb-e973e479c4f9","","","","","","2021-03-13T03:07:00Z","03:07:00Z","2021","3","13","2021/03/13 2:07 PM AEDT","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Blue Mountains, Blue Mountains, New South Wales, Australia","","","","","","","","","","","-33.556388","150.277835","EPSG:4326","","","","-33.5563883333","","150.277835","","EPSG:4326","","","","","","","","","","159363989","","","tobyyy","2021-03-14T03:01:45Z","","research","","629106","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","","","species","","Maiden & Betche","Pink Flannel Flower","","","","","HumanObservation","","","Actinotus forsythii","","","","","","","","","36a1b325-e398-4a38-a744-8d8420b8e9a8","","","Actinotus forsythii","","","","","","","","",""
"dr1411","","PQuinton","2021-02-24T19:38:13Z","","CC-BY-NC 4.0 (Int)","PQuinton","","","https://www.inaturalist.org/observations/69661103","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/69661103","69661103","","Pquinton","","","","","","flowering","","","PRESENT","","","","","","","","","","","33d52dd8-1619-4a5f-867f-a041b73711ff","","","","","","2021-02-13T03:33:00Z","03:33:00Z","2021","2","13","2021/02/13 2:33 PM AEDT","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Sassafras NSW 2622, Australia","","","","","","","","","","","-35.08882","150.139778","EPSG:4326","15.0","","","-35.0888200669","","150.1397784531","","EPSG:4326","","","","","","","","","","155150595","","","PQuinton","2021-02-16T07:36:58Z","","research","","629106","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","","","species","","Maiden & Betche","Pink Flannel Flower","","","","","HumanObservation","","","Actinotus forsythii","","","","","","","","","50c443cb-247b-45bb-81e5-9530ec90c169","","","Actinotus forsythii","","","","","","","","",""
"dr1411","","ablackwood","2021-02-24T19:55:30Z","","CC-BY-NC-SA 4.0 (Int)","ablackwood","","","https://www.inaturalist.org/observations/67900174","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/67900174","67900174","","Ablackwood","","","","","","flowering|flower budding","","","PRESENT","","","","","","","","All through the burnt area here at the moment","","","","","","","","","","06:45:33Z","2021","1","11","Mon Jan 11 2021 17:45:33 GMT+1100 (GMT+11)","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Glenraphael Drive, Katoomba, NSW, AU","","","","","","","","","","","-33.730554","150.286606","EPSG:4326","5.0","","","-33.7305535237","","150.286605796","","EPSG:4326","","","","","","","","","","150067795","","","pennywort_man","2021-01-11T07:42:23Z","","research","","629106","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","","","species","","Maiden & Betche","Pink Flannel Flower","","","","","HumanObservation","","","Actinotus forsythii","","","","","","","","","fd2e6dce-afff-42e5-af94-65dfae963d54","","","Actinotus forsythii","","","","","","","","",""
"dr1411","","Tim","2021-04-06T01:29:06Z","","CC-BY 4.0 (Int)","Tim","","","https://www.inaturalist.org/observations/73001250","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/73001250","73001250","","Tim","","","","","","","","","PRESENT","","","","","","","","","","","076532ce-a8f3-47ee-8d54-b0a8354420a5","","","","","","","04:33:21Z","2021","3","15","2021-03-15 3:33:21 PM GMT+11:00","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Blue Mountains, NSW, Australia","","","","","","","","","","","-33.73483","150.282059","EPSG:4326","212.0","","","-33.7348303937","","150.2820585296","","EPSG:4326","","","","","","","","","","163492054","","","Tim","2021-04-05T12:26:04Z","","research","","629106","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","","","species","","Maiden & Betche","Pink Flannel Flower","","","","","HumanObservation","","","Actinotus forsythii","","","","","","","","","17244b84-68ee-4316-a2fb-d45ab4640f65","","","Actinotus forsythii","","","","","","","","",""
"dr1411","","Margaret Sky","2021-02-24T19:42:46Z","","CC-BY-NC 4.0 (Int)","Margaret Sky","","","https://www.inaturalist.org/observations/69477481","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/69477481","69477481","","Sky, Margaret","","","","","","flowering|flower budding","","","PRESENT","","","","","","","","","","","","","","","","","","00:48:16Z","2021","1","19","Tue Jan 19 2021 11:48:16 GMT+1100 (GMT+11)","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Blue Mountains National Park, Narrow Neck, NSW, AU","","","","","","","","","","","-33.742237","150.280092","EPSG:4326","4.0","","","-33.7422366667","","150.2800916667","","EPSG:4326","","","","","","","","","","154609190","","","Margaret Sky","2021-02-12T23:31:36Z","","research","","629106","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","","","species","","Maiden & Betche","Pink Flannel Flower","","","","","HumanObservation","","","Actinotus forsythii","","","","","","","","","67f8174d-c340-4b13-b153-7048864c581e","","","Actinotus forsythii","","","","","","","","",""
"dr1411","","Tim","2021-04-06T03:19:28Z","","CC-BY 4.0 (Int)","Tim","","","https://www.inaturalist.org/observations/73078416","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/73078416","73078416","","Tim","","","","","","","","","PRESENT","","","","","","","","","","","41c867ab-8e59-462a-806a-f40476b0c103","","","","","","2021-03-15T05:06:00Z","05:06:00Z","2021","3","15","2021/03/15 4:06 PM AEDT","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Blue Mountains NSW, Australia","","","","","","","","","","","-33.732013","150.283993","EPSG:4326","31.0","","","-33.7320125308","","150.2839932659","","EPSG:4326","","","","","","","","","","163646831","","","Tim","2021-04-06T02:54:14Z","","research","","629106","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","","","species","","Maiden & Betche","Pink Flannel Flower","","","","","HumanObservation","","","Actinotus forsythii","","","","","","","","","e7299fd0-b339-42e0-8b7b-9d740b1bce9a","","","Actinotus forsythii","","","","","","","","",""
"dr1411","","tom_brennan","2021-05-09T13:59:57Z","","CC-BY-NC 4.0 (Int)","tom_brennan","","","https://www.inaturalist.org/observations/78042029","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/78042029","78042029","","","","","","","","flowering","","","PRESENT","","","","","","","","Actinotus forsythii (Pink Flannel Flower)","","","057ed5ed-3bf6-4fd4-9098-e6dfb6fd4934","","","","","","2020-12-12T03:34:00Z","03:34:00Z","2020","12","12","2020/12/12 2:34 PM AEDT","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Lithgow, New South Wales, Australia","","","","","","","","","","","-33.185038","150.199315","EPSG:4326","","","","-33.1850377617","","150.1993147383","","EPSG:4326","","","","","","","","","","173225743","","","tom_brennan","2021-05-09T11:37:16Z","","research","","629106","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","","","species","","Maiden & Betche","Pink Flannel Flower","","","","","HumanObservation","","","Actinotus forsythii","","","","","","","","","620198b0-39b0-43b7-a3d6-9f2e60242c2c","","","Actinotus forsythii","","","","","","","","",""
"dr1411","","Mike Young","2021-03-03T01:57:25Z","","CC-BY-NC 4.0 (Int)","Mike Young","","","https://www.inaturalist.org/observations/70477430","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/70477430","70477430","","Young, Mike","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","01:50:20Z","2021","3","3","Wed Mar 03 2021 12:50:20 GMT+1100 (GMT+11)","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Newnes State Forest, Marrangaroo, NSW, AU","","","","","","","","","","","-33.438603","150.181473","EPSG:4326","30.0","","","-33.4386032028","","150.1814731771","","EPSG:4326","","","","","","","","","","157498631","","","Mike Young","2021-03-03T01:52:15Z","","research","","629106","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","","","species","","Maiden & Betche","Pink Flannel Flower","","","","","HumanObservation","","","Actinotus forsythii","","","","","","","","","856e99ce-23eb-4e16-8bdc-9a160311a00e","","","Actinotus forsythii","","","","","","","","",""
"dr1411","","Roger Lembit","2021-02-28T03:22:07Z","","CC-BY-NC 4.0 (Int)","Roger Lembit","","","https://www.inaturalist.org/observations/60645565","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/60645565","60645565","","Lembit, Roger","","","","","","no evidence of flowering","","","PRESENT","","","","","","","","","","","","","","","","","","00:18:01Z","2020","9","12","2020-09-12 10:18:01 AM GMT+10:00","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Bell NSW 2786, Australia","","","","","","","","","","","-33.502402","150.274589","EPSG:4326","","","","-33.5024019444","","150.2745891667","","EPSG:4326","","","","","","","","","","132421641","","","Roger Lembit","2020-09-24T20:29:19Z","","research","","629106","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","","","species","","Maiden & Betche","Pink Flannel Flower","","","","","HumanObservation","","","Actinotus forsythii","","","","","","","","","c1735609-fb6c-4fc8-ab04-f2d0d7f82400","","","Actinotus forsythii","","","","","","","","",""
"dr1411","","Margaret Sky","2021-02-21T19:34:51Z","","CC-BY-NC 4.0 (Int)","Margaret Sky","","","https://www.inaturalist.org/observations/69912811","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/69912811","69912811","","Sky, Margaret","","","","","","flowering|fruiting|flower budding","","","PRESENT","","","","","","","","","","","","","","","","","","22:57:24Z","2021","2","21","Sun Feb 21 2021 09:57:24 GMT+1100 (GMT+11)","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Blue Mountains National Park, Blue Mountains, NSW, AU","","","","","","","","","","","-33.624212","150.404188","EPSG:4326","4.0","","","-33.6242116667","","150.4041883333","","EPSG:4326","","","","","","","","","","155890817","","","Margaret Sky","2021-02-21T09:27:59Z","","research","","629106","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","","","species","","Maiden & Betche","Pink Flannel Flower","","","","","HumanObservation","","","Actinotus forsythii","","","","","","","","","64418835-3709-420a-8584-e21b14d0d272","","","Actinotus forsythii","","","","","","","","",""
"dr1411","","Philippa Gordon","2021-02-24T19:54:30Z","","CC-BY-NC 4.0 (Int)","Philippa Gordon","","","https://www.inaturalist.org/observations/68133062","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/68133062","68133062","","Gordon, Philippa","","","","","","flowering|flower budding","","","PRESENT","","","","","","","","thousands blooming under burnt out Banksia/Grevillea","","","","","","","","","2021-01-14T02:11:00Z","02:11:00Z","2021","1","14","2021/01/14 1:11 PM AEDT","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Blue Mountains, NSW, Australia","","","","","","","","","","","-33.732777","150.283667","EPSG:4326","126.0","","","-33.7327771689","","150.2836667595","","EPSG:4326","","","","","","","","","","150714087","","","Philippa Gordon","2021-01-16T02:10:58Z","","research","","629106","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","","","species","","Maiden & Betche","Pink Flannel Flower","","","","","HumanObservation","","","Actinotus forsythii","","","","","","","","","4bf1b549-329d-406b-bdf9-dcd9eabc68fc","","","Actinotus forsythii","","","","","","","","",""
"dr1411","","Casey","2021-08-23T06:31:42Z","","CC-BY-NC 4.0 (Int)","Casey","","","https://www.inaturalist.org/observations/71351032","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/71351032","71351032","","Casey","","","","","","","","","PRESENT","","","","","","","","Thousands flowering on sandstone plateau, just off the road at the top of Bulee Pass","","","","","","","","","","00:30:37Z","2021","3","16","2021-03-16 11:30:37 AM GMT+11:00","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Sassafras NSW 2622, Australia","","","","","","","","","","","-35.080536","150.150072","EPSG:4326","664.0","","","-35.0805361584","","150.1500717178","","EPSG:4326","","","","","","","","","","159768921","","","Casey","2021-03-16T08:09:54Z","","research","","629106","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","","","species","","Maiden & Betche","Pink Flannel Flower","","","","","HumanObservation","","","Actinotus forsythii","","","","","","","","","a22a7154-abc4-4365-9bf4-8c07cc070111","","","Actinotus forsythii","","","","","","","","",""
"dr1411","","Margaret Sky","2021-03-17T07:30:44Z","","CC-BY-NC 4.0 (Int)","Margaret Sky","","","https://www.inaturalist.org/observations/70592241","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","https://www.inaturalist.org/observations/70592241","70592241","","Sky, Margaret","","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","21:47:16Z","2021","3","4","Thu Mar 04 2021 08:47:16 GMT+1100 (GMT+11)","","","","","","","","","","","","","","Australia","AU","New South Wales","","","","Blue Mountains National Park, Blue Mountains, NSW, AU","","","","","","","","","","","-33.55748","150.277895","EPSG:4326","4.0","","","-33.55748","","150.277895","","EPSG:4326","","","","","","","","","","157827178","","","Margaret Sky","2021-03-05T04:11:01Z","","research","","629106","","","https://id.biodiversity.org.au/node/apni/2916305","Actinotus forsythii","","","","","","","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","","","species","","Maiden & Betche","Pink Flannel Flower","","","","","HumanObservation","","","Actinotus forsythii","","","","","","","","","98dbcea1-4485-4c8d-a471-a7e8658840d6","","","Actinotus forsythii","","","","","","","","",""
